"","logFC","logCPM","LR","PValue","FDR"
"FBgn0035805:CG7506",-9.02606218241397,14.463552188099,4396.16918841923,0,0
"FBgn0035397:PAN3",-9.02606218241397,14.4785890373868,4396.16918843164,0,0
"FBgn0036451:Helz",-9.02606218241397,14.4659771618263,4396.16918842446,0,0
"FBgn0016081:fry",-9.02606218241397,14.4602832283332,4396.16918842208,0,0
"FBgn0037081:barc",-9.02606218241397,14.4617844063824,4396.16918842981,0,0
"FBgn0036258:eIF3l",-9.02606218241397,14.4650239954626,4396.16918843798,0,0
"FBgn0000541:E(bx)",-9.02606218241397,14.4616995626877,4396.16918841997,0,0
"FBgn0259481:Mob2",-9.02606218241397,14.4829665496448,4396.16918860859,0,0
"FBgn0035294:Mfap1",-9.02606218241397,14.4615675029658,4396.16918841329,0,0
"FBgn0042185:MCU",-9.02606218241397,14.4605135340721,4396.16918841873,0,0
"FBgn0025582:eIF3e",-9.02606218241397,14.4633679775317,4396.16918843461,0,0
"FBgn0036760:CG5567",-9.02606218241397,14.4609884470442,4396.16918841391,0,0
"FBgn0036579:Tmx3",-9.02606218241397,14.4631630836245,4396.16918841228,0,0
"FBgn0040020:MED21",-9.02606218241397,14.4731786417598,4396.16918851581,0,0
"FBgn0035541:CG15019",-9.02606218241397,14.4610429572287,4396.16918841375,0,0
"FBgn0028663:VhaM9.7-b",-9.02606218241397,14.4728429883217,4396.16918853281,0,0
"FBgn0036353:CG10171",-9.02606218241397,14.4593973956727,4396.16918841424,0,0
"FBgn0026189:promL",-9.02606218241397,14.4626948089188,4396.16918842696,0,0
"FBgn0035639:kri",-9.02606218241397,14.4639117845345,4396.16918843649,0,0
"FBgn0250791:alphaSnap",-9.02606218241397,14.5132838857825,4396.16918844084,0,0
"FBgn0036369:CG10089",-9.02606218241397,14.4604967948164,4396.16918841115,0,0
"FBgn0035699:CG13300",-9.02606218241397,14.4626927568897,4396.16918841497,0,0
"FBgn0037130:Syn1",-9.02606218241397,14.4595440804014,4396.16918841008,0,0
"FBgn0035425:CG17746",-9.02606218241397,14.4603941145931,4396.16918842208,0,0
"FBgn0036302:sowah",-9.02606218241397,14.4594163004913,4396.16918840949,0,0
"FBgn0085279:CG34250",-9.02606218241397,14.4634815201343,4396.16918841319,0,0
"FBgn0036126:Irbp18",-9.02606218241397,14.4611290839567,4396.16918841065,0,0
"FBgn0028582:lqf",-9.02606218241397,14.4747850025644,4396.16918850374,0,0
"FBgn0035374:mRpS35",-9.02606218241397,14.4618378319296,4396.16918840964,0,0
"FBgn0036446:Mgat4a",-9.02606218241397,14.4594041371316,4396.1691884151,0,0
"FBgn0266724:Trs20",-9.02606218241397,14.4707343550313,4396.16918849323,0,0
"FBgn0008636:hbn",-9.02606218241397,14.4608838850928,4396.16918841133,0,0
"FBgn0033272:RagC-D",-9.02606218241397,14.4626576896186,4396.1691884136,0,0
"FBgn0033249:CG11191",-9.02606218241397,14.4645800256155,4396.16918841825,0,0
"FBgn0264962:Pcf11",-9.02606218241397,14.4689092197664,4396.16918863718,0,0
"FBgn0033500:Csgalnact",-9.02606218241397,14.4607849775848,4396.16918841161,0,0
"FBgn0085257:CG34228",-9.02606218241397,14.4603639399573,4396.16918841678,0,0
"FBgn0033315:beta3GalTII",-9.02606218241397,14.4595823100017,4396.1691884097,0,0
"FBgn0033871:CG13339",-9.02606218241397,14.4642593331776,4396.16918843649,0,0
"FBgn0002174:CG5504",-9.02606218241397,14.4641006785845,4396.16918841324,0,0
"FBgn0028683:spt4",-9.02606218241397,14.4596834464622,4396.16918841036,0,0
"FBgn0034179:CG6805",-9.02606218241397,14.4602336177035,4396.16918840997,0,0
"FBgn0025519:fidipidine",-9.02606218241397,14.4592874700544,4396.16918841534,0,0
"FBgn0013733:shot",-9.02606218241397,14.4635366082472,4396.16918844309,0,0
"FBgn0033191:CG1598",-9.02606218241397,14.465544410575,4396.169188462,0,0
"FBgn0033636:tou",-9.02606218241397,14.4726302879148,4396.16918843752,0,0
"FBgn0001124:Got1",-9.02606218241397,14.4631318426227,4396.16918841432,0,0
"FBgn0013765:cnn",-9.02606218241397,14.461366597093,4396.16918841415,0,0
"FBgn0024232:gprs",-9.02606218241397,14.4653784018405,4396.16918843047,0,0
"FBgn0022986:qkr58E-1",-9.02606218241397,14.4612948960551,4396.16918841198,0,0
"FBgn0029105:alpha-Catr",-9.02606218241397,14.4601397236218,4396.16918841067,0,0
"FBgn0033340:CG13751",-9.02606218241397,14.4602808336288,4396.16918841089,0,0
"FBgn0010342:Map60",-9.02606218241397,14.4607580515258,4396.16918842328,0,0
"FBgn0003071:Pfk",-9.02606218241397,14.4760536525975,4396.16918843046,0,0
"FBgn0033131:CR12842",-9.02606218241397,14.4660938743225,4396.16918842023,0,0
"FBgn0033672:rho-7",-9.02606218241397,14.4611438005896,4396.16918841081,0,0
"FBgn0033812:Pex13",-9.02606218241397,14.4610854194672,4396.16918840994,0,0
"FBgn0034808:CG9896",-9.02606218241397,14.459535298351,4396.16918841855,0,0
"FBgn0034537:DMAP1",-9.02606218241397,14.4632997871609,4396.16918841835,0,0
"FBgn0033316:Gle1",-9.02606218241397,14.4596834464622,4396.16918840981,0,0
"FBgn0033816:CG4679",-9.02606218241397,14.4593196904782,4396.1691884113,0,0
"FBgn0013435:Cdc2rk",-9.02606218241397,14.4598152952083,4396.16918841373,0,0
"FBgn0086655:jing",-9.02606218241397,14.460103795841,4396.16918841924,0,0
"FBgn0003742:tra2",-9.02606218241397,14.4597575090855,4396.16918841766,0,0
"FBgn0015754:Lis-1",-9.02606218241397,14.4714153170823,4396.16918843353,0,0
"FBgn0034087:clu",-9.02606218241397,14.4600566614309,4396.16918840996,0,0
"FBgn0262970:CR43281",-9.02606218241397,14.4632176447224,4396.1691884142,0,0
"FBgn0027499:wde",-9.02606218241397,14.4666794849033,4396.16918841836,0,0
"FBgn0052590:CG32590",-9.02606218241397,14.4596865451757,4396.1691884177,0,0
"FBgn0017566:ND-75",-9.02606218241397,14.4686851509874,4396.16918844326,0,0
"FBgn0040066:wds",-9.02606218241397,14.4593206869289,4396.16918841634,0,0
"FBgn0040395:Unc-76",-9.02606218241397,14.4642713502005,4396.16918841494,0,0
"FBgn0030505:NFAT",-9.02606218241397,14.4673384396706,4396.16918842165,0,0
"FBgn0260970:Ubr3",-9.02606218241397,14.479018647826,4396.16918851131,0,0
"FBgn0029941:CG1677",-9.02606218241397,14.4684676759791,4396.16918841887,0,0
"FBgn0030752:CDC50",-9.02606218241397,14.4660215238707,4396.16918844386,0,0
"FBgn0052544:CG32544",-9.02606218241397,14.4707409401269,4396.16918842978,0,0
"FBgn0014411:Vps26",-9.02606218241397,14.4606999618618,4396.16918841201,0,0
"FBgn0261570:raskol",-9.02606218241397,14.466569670823,4396.16918841553,0,0
"FBgn0029133:REG",-9.02606218241397,14.4624169443755,4396.1691884325,0,0
"FBgn0011826:Pp2B-14D",-9.02606218241397,14.4656365029241,4396.16918842745,0,0
"FBgn0028325:Pdha",-9.02606218241397,14.4849015167943,4396.16918853518,0,0
"FBgn0040650:CG15456",-9.02606218241397,14.4649905905825,4396.16918841475,0,0
"FBgn0030863:CG8188",-9.02606218241397,14.4676711487981,4396.16918850415,0,0
"FBgn0052808:CG32808",-9.02606218241397,14.4594688642076,4396.16918841689,0,0
"FBgn0029860:CG15891",-9.02606218241397,14.4663662764946,4396.16918843058,0,0
"FBgn0052675:Tango5",-9.02606218241397,14.4634979684526,4396.16918841844,0,0
"FBgn0026083:tyf",-9.02606218241397,14.470416591481,4396.16918849324,0,0
"FBgn0288833:RPA3",-9.02606218241397,14.4615843978607,4396.16918841251,0,0
"FBgn0030676:CG12379",-9.02606218241397,14.4608221155318,4396.16918842215,0,0
"FBgn0261811:pico",-9.02606218241397,14.4639044504317,4396.16918841316,0,0
"FBgn0030883:CG7772",-9.02606218241397,14.4619631549068,4396.16918841453,0,0
"FBgn0029937:CG8300",-9.02606218241397,14.4630749079963,4396.169188434,0,0
"FBgn0040351:CG11638",-9.02606218241397,14.4610926881838,4396.16918841209,0,0
"FBgn0261873:sdt",-9.02606218241397,14.4761748877691,4396.16918845152,0,0
"FBgn0029718:mRpL30",-9.02606218241397,14.4659945351797,4396.16918842851,0,0
"FBgn0000257:car",-9.02606218241397,14.4598024081776,4396.16918841083,0,0
"FBgn0030099:CG12056",-9.02606218241397,14.4611851720895,4396.16918841076,0,0
"FBgn0020653:Trxr-1",-9.02606218241397,14.4614613955964,4396.16918841249,0,0
"FBgn0029629:eIF3g1",-9.02606218241397,14.4681281337826,4396.16918844259,0,0
"FBgn0040394:CG16903",-9.02606218241397,14.459840588321,4396.16918841749,0,0
"FBgn0004227:nonA",-9.02606218241397,14.4649835511448,4396.16918842543,0,0
"FBgn0023528:CG2924",-9.02606218241397,14.4677829531612,4396.1691884446,0,0
"FBgn0261383:IntS6",-9.02606218241397,14.4617059693363,4396.1691884118,0,0
"FBgn0030974:Flacc",-9.02606218241397,14.4598954328298,4396.16918841765,0,0
"FBgn0026666:MagR",-9.02606218241397,14.4712823974817,4396.16918843397,0,0
"FBgn0029711:Usf",-9.02606218241397,14.4638896316449,4396.16918843193,0,0
"FBgn0029891:Pink1",-9.02606218241397,14.4612766592447,4396.16918841074,0,0
"FBgn0030768:Nemp",-9.02606218241397,14.4598251029666,4396.16918841019,0,0
"FBgn0031143:CG1532",-9.02606218241397,14.4612766090267,4396.1691884122,0,0
"FBgn0030778:CG4678",-9.02606218241397,14.4842465845516,4396.16918842955,0,0
"FBgn0016698:Ptpa",-9.02606218241397,14.4617183423067,4396.16918842381,0,0
"FBgn0019932:SamDC",-9.02606218241397,14.4638037665709,4396.16918842532,0,0
"FBgn0259111:Ndae1",-9.02606218241397,14.4620801935602,4396.16918841286,0,0
"FBgn0002023:Lim3",-9.02606218241397,14.4612204044668,4396.16918841118,0,0
"FBgn0001961:Arpc1",-9.02606218241397,14.4660854927032,4396.16918845205,0,0
"FBgn0260861:Trs23",-9.02606218241397,14.4605200586012,4396.16918841019,0,0
"FBgn0031315:CG14341",-9.02606218241397,14.4607700450094,4396.16918841452,0,0
"FBgn0259984:kuz",-9.02606218241397,14.4814549463647,4396.16918840816,0,0
"FBgn0020762:Atet",-9.02606218241397,14.4627474605788,4396.16918841404,0,0
"FBgn0283427:FASN1",-9.02606218241397,14.4592749783628,4396.16918841583,0,0
"FBgn0032901:sky",-9.02606218241397,14.4937391358332,4396.1691884693,0,0
"FBgn0267486:Ptp36E",-9.02606218241397,14.4622192707765,4396.16918841396,0,0
"FBgn0032729:L2HGDH",-9.02606218241397,14.4594163004913,4396.16918841801,0,0
"FBgn0031600:CG3652",-9.02606218241397,14.4631195135292,4396.16918841635,0,0
"FBgn0010473:tutl",-9.02606218241397,14.4842064278359,4396.1691884917,0,0
"FBgn0032214:CG4968",-9.02606218241397,14.4608088412835,4396.16918841064,0,0
"FBgn0032935:Atg18b",-9.02606218241397,14.4625182761144,4396.16918841946,0,0
"FBgn0031897:CG13784",-9.02606218241397,14.4677358282029,4396.16918841887,0,0
"FBgn0031708:CG7382",-9.02606218241397,14.4701305991654,4396.16918842983,0,0
"FBgn0019982:Gs1l",-9.02606218241397,14.4742932910493,4396.16918842416,0,0
"FBgn0032922:Coq3",-9.02606218241397,14.460364043633,4396.16918841,0,0
"FBgn0015399:kek1",-9.02606218241397,14.4876778645578,4396.16918850863,0,0
"FBgn0031896:CG4502",-9.02606218241397,14.4675504998645,4396.16918843273,0,0
"FBgn0015623:Cpr",-9.02606218241397,14.461547887919,4396.16918842219,0,0
"FBgn0011648:Mad",-9.02606218241397,14.4611423876311,4396.1691884238,0,0
"FBgn0261802:CG42748",-9.02606218241397,14.4612094017392,4396.16918841224,0,0
"FBgn0032297:CG17124",-9.02606218241397,14.4664977521891,4396.16918844238,0,0
"FBgn0015338:CG5861",-9.02606218241397,14.4638291254771,4396.16918841336,0,0
"FBgn0031590:CG3702",-9.02606218241397,14.462316501079,4396.169188428,0,0
"FBgn0000097:aop",-9.02606218241397,14.467212548675,4396.16918861321,0,0
"FBgn0261396:Rpn3",-9.02606218241397,14.4613684831782,4396.16918841119,0,0
"FBgn0031231:mRpL10",-9.02606218241397,14.4612133463767,4396.16918841216,0,0
"FBgn0043456:Ndf",-9.02606218241397,14.4600598234149,4396.16918842022,0,0
"FBgn0031257:CG4133",-9.02606218241397,14.4632779902778,4396.16918841294,0,0
"FBgn0031495:GABPI",-9.02606218241397,14.4675866393324,4396.16918841811,0,0
"FBgn0085188:CG34159",-9.02606218241397,14.4721292385316,4396.16918846464,0,0
"FBgn0051774:fred",-9.02606218241397,14.4708915554387,4396.16918841808,0,0
"FBgn0032242:CG5355",-9.02606218241397,14.4603955915196,4396.16918842087,0,0
"FBgn0270924:zf30C",-9.02606218241397,14.4594684698688,4396.16918840945,0,0
"FBgn0040010:CG17493",-9.02606218241397,14.4779419466664,4396.16918843092,0,0
"FBgn0011818:oaf",-9.02606218241397,14.4608751761552,4396.1691884132,0,0
"FBgn0020497:emb",-9.02606218241397,14.4604049823133,4396.16918841788,0,0
"FBgn0010422:TfIIS",-9.02606218241397,14.4614755741647,4396.16918841136,0,0
"FBgn0032871:CG2611",-9.02606218241397,14.4595494244563,4396.16918841004,0,0
"FBgn0041111:lilli",-9.02606218241397,14.4663220221595,4396.16918844681,0,0
"FBgn0039925:Kif3C",-9.02606218241397,14.4635918054751,4396.16918842171,0,0
"FBgn0039889:Arl4",-9.02606218241397,14.4852969189009,4396.16918846258,0,0
"FBgn0019985:mGluR",-9.02606218241397,14.4634139231948,4396.16918842723,0,0
"FBgn0022361:Pur-alpha",-9.02606218241397,14.4917337420927,4396.16918849301,0,0
"FBgn0025741:PlexA",-9.02606218241397,14.4639580654078,4396.16918841328,0,0
"FBgn0039928:Cals",-9.02606218241397,14.4802968751529,4396.169188447,0,0
"FBgn0039904:Hcf",-9.02606218241397,14.4642434125549,4396.16918841947,0,0
"FBgn0039890:Abcd1",-9.02606218241397,14.4622276255961,4396.16918841464,0,0
"FBgn0024913:Actbeta",-9.02606218241397,14.4646143144191,4396.16918843642,0,0
"FBgn0052850:Rnf11",-9.02606218241397,14.4731310680114,4396.16918843633,0,0
"FBgn0040534:Sf3b5",-9.02606199259608,14.4628102807522,4396.16859941526,0,0
"FBgn0038369:Arpc3A",-9.02606199259608,14.4678471705007,4396.16859943841,0,0
"FBgn0038363:Acyp2",-9.02606199259608,14.4648759115278,4396.16859944144,0,0
"FBgn0261986:RASSF8",-9.02606199259608,14.4664674605043,4396.16859944086,0,0
"FBgn0035692:Sf3b6",-9.02606199259608,14.465165014835,4396.16859941944,0,0
"FBgn0263106:DnaJ-1",-9.02606199259608,14.4738820121877,4396.16859949191,0,0
"FBgn0017572:Mo25",-9.02606199259608,14.4631900470638,4396.16859942399,0,0
"FBgn0010909:msn",-9.02606199259608,14.4595468618998,4396.16859941314,0,0
"FBgn0036827:CG6843",-9.02606199259608,14.4600732148665,4396.16859942281,0,0
"FBgn0037051:CG10565",-9.02606199259608,14.459731560007,4396.16859941758,0,0
"FBgn0037108:Alg11",-9.02606199259608,14.4630976496539,4396.16859942932,0,0
"FBgn0035959:CG4911",-9.02606199259608,14.4630116333122,4396.16859941522,0,0
"FBgn0041174:Vhl",-9.02606199259608,14.4666914171131,4396.16859941848,0,0
"FBgn0033341:MrgBP",-9.02606199259608,14.4610786512865,4396.16859942568,0,0
"FBgn0033000:CG14464",-9.02606199259608,14.4816295310856,4396.16859947706,0,0
"FBgn0033309:Lnpk",-9.02606199259608,14.4611857992032,4396.16859942692,0,0
"FBgn0050089:CG30089",-9.02606199259608,14.4626900425668,4396.16859943287,0,0
"FBgn0085414:dpr12",-9.02606199259608,14.4672565793378,4396.16859943675,0,0
"FBgn0069969:CG40498",-9.02606199259608,14.4854515812942,4396.16859944142,0,0
"FBgn0286222:Fum1",-9.02606199259608,14.4666926128804,4396.16859942924,0,0
"FBgn0285954:caz",-9.02606199259608,14.4601782292646,4396.16859941319,0,0
"FBgn0003204:ras",-9.02606199259608,14.4612988131636,4396.16859941436,0,0
"FBgn0030329:prtp",-9.02606199259608,14.4642974829003,4396.16859944027,0,0
"FBgn0030007:alpha-PheRS",-9.02606199259608,14.4619064063644,4396.16859941413,0,0
"FBgn0030584:Grx5",-9.02606199259608,14.4674681724035,4396.16859942473,0,0
"FBgn0032453:CG6180",-9.02606199259608,14.4638011882686,4396.16859944463,0,0
"FBgn0028926:NC2beta",-9.02606199259608,14.4625575160427,4396.16859941818,0,0
"FBgn0032123:Oatp30B",-9.02606199259608,14.4598681540454,4396.16859941419,0,0
"FBgn0266871:lncRNA:CR45332",-9.02606199259608,14.4598177811353,4396.16859941243,0,0
"FBgn0015791:Rab14",-9.02606199259608,14.4831460273445,4396.1685994109,0,0
"FBgn0031529:CG9662",-9.02606199259608,14.4600599693497,4396.16859941646,0,0
"FBgn0000318:cl",-9.02606199259608,14.4658874233808,4396.16859942219,0,0
"FBgn0262743:Fs(2)Ket",-9.02606199259608,14.4611053752659,4396.16859942104,0,0
"FBgn0037749:CG9471",-9.0260619741121,14.4608893337159,4396.16854206984,0,0
"FBgn0011715:Snr1",-9.0260619741121,14.4627843972814,4396.16854206927,0,0
"FBgn0038307:mRpS10",-9.0260619741121,14.4614223199718,4396.1685420727,0,0
"FBgn0028708:Mst85C",-9.0260619741121,14.4597362536835,4396.16854207427,0,0
"FBgn0261238:Alh",-9.0260619741121,14.4604845622431,4396.16854207492,0,0
"FBgn0038549:Nnk",-9.0260619741121,14.4608164936582,4396.16854207949,0,0
"FBgn0037533:CD98hc",-9.0260619741121,14.4685730801207,4396.16854210816,0,0
"FBgn0039674:CG1907",-9.0260619741121,14.4671937500212,4396.16854207588,0,0
"FBgn0086134:Prosalpha2",-9.0260619741121,14.4652910587735,4396.1685420891,0,0
"FBgn0266411:sima",-9.0260619741121,14.4730154870014,4396.16854206506,0,0
"FBgn0002283:l(3)73Ah",-9.0260619741121,14.4604623900683,4396.16854206782,0,0
"FBgn0040056:CG17698",-9.0260619741121,14.4675067493822,4396.1685420738,0,0
"FBgn0037022:CG11396",-9.0260619741121,14.4612325385141,4396.16854206673,0,0
"FBgn0052278:CG32278",-9.0260619741121,14.4871322061949,4396.16854231967,0,0
"FBgn0011509:SrpRbeta",-9.0260619741121,14.462052602436,4396.16854206868,0,0
"FBgn0287182:l(3)80Fj",-9.0260619741121,14.4709858468746,4396.16854206499,0,0
"FBgn0036291:CG10681",-9.0260619741121,14.4620296583567,4396.16854206844,0,0
"FBgn0036515:AIMP2",-9.0260619741121,14.463909828022,4396.1685420833,0,0
"FBgn0034731:CG10384",-9.0260619741121,14.4621193030979,4396.16854208622,0,0
"FBgn0033104:CG15237",-9.0260619741121,14.4663753585904,4396.16854207357,0,0
"FBgn0015372:RabX1",-9.0260619741121,14.4593352635605,4396.16854206942,0,0
"FBgn0033528:trsn",-9.0260619741121,14.4606488760535,4396.168542082,0,0
"FBgn0283494:Ak2",-9.0260619741121,14.4711862470696,4396.16854206496,0,0
"FBgn0034945:CG10904",-9.0260619741121,14.4597376761225,4396.16854207378,0,0
"FBgn0030973:CG7332",-9.0260619741121,14.4658985497941,4396.16854210024,0,0
"FBgn0261617:nej",-9.0260619741121,14.4631109532312,4396.16854207346,0,0
"FBgn0003301:rut",-9.0260619741121,14.4662846854694,4396.16854210394,0,0
"FBgn0024238:Fim",-9.0260619741121,14.4742247458005,4396.16854208398,0,0
"FBgn0031437:Arpc5",-9.0260619741121,14.4610346716923,4396.16854206791,0,0
"FBgn0032447:PICK1",-9.0260619741121,14.4607585187316,4396.16854208084,0,0
"FBgn0001128:Gpdh1",-9.0260619741121,14.4806356788329,4396.16854214129,0,0
"FBgn0032509:CG6523",-9.0260619741121,14.4627520096391,4396.16854213171,0,0
"FBgn0022344:CG10340",-9.02606194261702,14.4737888973074,4396.16844436998,0,0
"FBgn0013973:Gycbeta100B",-9.02606194261702,14.4635065824339,4396.1684443829,0,0
"FBgn0010774:Ref1",-9.02606194261702,14.4625064357169,4396.16844437766,0,0
"FBgn0041188:Atx2",-9.02606194261702,14.470469541338,4396.16844437807,0,0
"FBgn0037877:CG6689",-9.02606194261702,14.4601291347486,4396.16844436515,0,0
"FBgn0011474:PR-Set7",-9.02606194261702,14.4597340143535,4396.16844436594,0,0
"FBgn0036814:CG14073",-9.02606194261702,14.4629413790029,4396.1684443607,0,0
"FBgn0037094:CG7611",-9.02606194261702,14.4601524204474,4396.16844435819,0,0
"FBgn0086708:stv",-9.02606194261702,14.4692613277635,4396.16844439678,0,0
"FBgn0033915:Snrk",-9.02606194261702,14.4600424605402,4396.16844435825,0,0
"FBgn0033884:CG13344",-9.02606194261702,14.463849432589,4396.16844437175,0,0
"FBgn0287767:Cndp2",-9.02606194261702,14.4642205850854,4396.16844436371,0,0
"FBgn0050055:lncRNA:CR30055",-9.02606194261702,14.4707730799811,4396.168444395,0,0
"FBgn0050390:Sgf29",-9.02606194261702,14.4643256635197,4396.16844437985,0,0
"FBgn0028982:Spt6",-9.02606194261702,14.4601195311892,4396.16844436082,0,0
"FBgn0029529:CG13365",-9.02606194261702,14.4667985002898,4396.16844437048,0,0
"FBgn0030791:CG9132",-9.02606194261702,14.4625703158196,4396.16844443693,0,0
"FBgn0025637:SkpA",-9.02606194261702,14.4881775231174,4396.16844462721,0,0
"FBgn0003714:tko",-9.02606194261702,14.4687985154021,4396.16844439075,0,0
"FBgn0032474:DnaJ-H",-9.02606194261702,14.4793285238086,4396.1684444176,0,0
"FBgn0261458:capt",-9.02606194261702,14.4606685501736,4396.16844436053,0,0
"FBgn0039923:MED26",-9.02606194261702,14.477375750814,4396.16844438603,0,0
"FBgn0038924:CG6028",-9.02606188811787,14.4604464014004,4396.16827529821,0,0
"FBgn0264693:ens",-9.02606188811787,14.4630164501572,4396.16827531166,0,0
"FBgn0082598:akirin",-9.02606188811787,14.4702834188619,4396.16827530693,0,0
"FBgn0260965:CG42588",-9.02606188811787,14.4604169874545,4396.16827529478,0,0
"FBgn0035356:CG16986",-9.02606188811787,14.4614331786331,4396.16827529717,0,0
"FBgn0004055:uzip",-9.02606188811787,14.4641537948715,4396.16827529908,0,0
"FBgn0034181:CG8963",-9.02606188811787,14.4608230930081,4396.16827531668,0,0
"FBgn0259707:CG42361",-9.02606188811787,14.4769165281451,4396.16827545989,0,0
"FBgn0010488:NAT1",-9.02606188811787,14.4649316940299,4396.1682753113,0,0
"FBgn0029959:Rab39",-9.02606188811787,14.4602934288973,4396.16827530792,0,0
"FBgn0030432:CG4404",-9.02606188811787,14.4648867609576,4396.16827532796,0,0
"FBgn0023531:CG32809",-9.02606188811787,14.4638532625107,4396.16827530181,0,0
"FBgn0052758:Snx27",-9.02606188811787,14.4617103313938,4396.16827531296,0,0
"FBgn0032955:CG2201",-9.02606188811787,14.4615100141108,4396.16827529757,0,0
