"Gene","PValue","logFC"
"FBti0059975:17.6{}1914",1,-16.6096404744368
"FBgn0026721:fat-spondin",1,-9.24036125502743
"FBgn0034204:CG10953",1,-16.6096404744368
"FBgn0053424:5SrRNA:CR33424",1,-16.6096404744368
"FBgn0001276:ix",1,-8.65831025799077
"FBti0019276:S{}758",1,-16.6096404744368
"FBgn0033448:hebe",1,-16.6096404744368
"FBgn0033935:Sin1",1,-16.6096404744368
"FBti0018986:jockey{}807",1,-16.6096404744368
"FBgn0021872:Xbp1",0.983231033885822,-6.03871133972517
"FBgn0260932:cuff",1,-16.6096404744368
"FBgn0034231:APC10",1,-9.65249311449712
"FBgn0085452:CG34423",1,-10.2316618330772
"FBgn0260761:CG42559",1,-16.6096404744368
"FBti0061603:INE-1{}3542",1,-16.6096404744368
"FBgn0033165:CG11113",1,-16.6096404744368
"FBti0018957:baggins{}668",1,-16.6096404744368
"FBgn0010342:Map60",1,-7.92367810469449
"FBgn0287607:lncRNA:CR46476",1,-16.6096404744368
"FBti0064257:G5{}6196",1,-16.6096404744368
"FBgn0259968:Sfp60F",1,-16.6096404744368
"FBgn0028737:eEF1beta",1,-6.34105282510753
"FBti0018888:Cr1a{}592",1,-16.6096404744368
"FBti0063740:1360{}5679",1,-16.6096404744368
"FBgn0259246:brp",0.945626743970815,-4.66378521505023
"FBgn0033224:Nop17l",1,-8.92017935717114
"FBti0063204:Doc3{}5143",1,-16.6096404744368
"FBti0061203:INE-1{}3142",1,-16.6096404744368
"FBgn0053439:5SrRNA:CR33439",1,-16.6096404744368
"FBti0060308:INE-1{}2247",1,-16.6096404744368
"FBgn0265309:lncRNA:CR44282",1,-16.6096404744368
"FBti0059993:G6{}1932",1,-16.6096404744368
"FBgn0264360:asRNA:CR43812",1,-16.6096404744368
"FBgn0033615:CG7741",1,-10.2316618330772
"FBti0060971:gypsy8{}2910",1,-16.6096404744368
"FBgn0085214:CG34185",1,-16.6096404744368
"FBgn0266420:Ote",1,-16.6096404744368
"FBti0060854:1360{}2793",1,-16.6096404744368
"FBti0060583:S{}2522",1,-16.6096404744368
"FBti0061124:INE-1{}3063",1,-16.6096404744368
"FBti0060907:Max{}2846",1,-16.6096404744368
"FBgn0261700:lncRNA:CR42736",1,-11.2144187970452
"FBgn0033214:CG1941",1,-16.6096404744368
"FBgn0063378:snoRNA:U31:54Ed",1,-16.6096404744368
"FBtr0472807_df_nrg:FBtr0472807_df_nrg",1,-16.6096404744368
"FBgn0033292:Cyp4ad1",1,-16.6096404744368
"FBgn0050093:COX6AL",1,-16.6096404744368
"FBti0060071:G7{}2010",1,-16.6096404744368
"FBti0059661:INE-1{}1600",1,-16.6096404744368
"FBti0062342:ninja-Dsim-like{}4281",1,-16.6096404744368
"FBgn0033868:S-Lap7",1,-16.6096404744368
"FBgn0003660:Syb",0.370845747110941,-8.24473071691295
"FBgn0263992:asRNA:CR43735",1,-16.6096404744368
"FBgn0263144:bin3",1,-6.66268856020116
"FBgn0034422:CG7137",1,-11.2144187970452
"FBgn0086757:cbs",1,-8.65831025799077
"FBgn0033368:CG13743",0.925946565256351,-6.16061818104822
"FBgn0053471:Ir48a",1,-16.6096404744368
"FBti0019889:Rt1b{}599",1,-16.6096404744368
"FBti0019026:roo{}854",1,-16.6096404744368
"FBgn0034786:CG13531",1,-16.6096404744368
"FBgn0050268:CG30268",1,-16.6096404744368
"FBgn0004512:Mdr49",1,-16.6096404744368
"FBti0064011:INE-1{}5950",1,-16.6096404744368
"FBgn0266046:asRNA:bsAS",1,-16.6096404744368
"FBgn0050372:Asap",1,-8.43675077520343
"FBgn0265850:lncRNA:CR44639",1,-16.6096404744368
"FBti0063983:INE-1{}5922",1,-16.6096404744368
"FBgn0033902:eIF3m",1,-6.07821335872265
"FBti0060360:transib2{}2299",1,-16.6096404744368
"FBgn0034721:CG11298",1,-16.6096404744368
"FBgn0262410:mir-6-2",1,-16.6096404744368
"FBgn0000473:Cyp6a2",1,-16.6096404744368
"FBgn0284249:Adf1",1,-7.24692042053527
"FBgn0265511:lncRNA:CR44373",1,-16.6096404744368
"FBti0062341:INE-1{}4280",1,-16.6096404744368
"FBgn0265843:lncRNA:CR44632",1,-16.6096404744368
"FBti0059637:412{}1576",1,-16.6096404744368
"FBgn0035044:CG3663",1,-16.6096404744368
"FBgn0266392:lncRNA:CR45032",1,-16.6096404744368
"FBti0062617:INE-1{}4556",1,-16.6096404744368
"FBgn0000546:EcR",0.454563244244755,-6.92543066547546
"FBti0018949:X{}585",1,-16.6096404744368
"FBgn0266867:lncRNA:CR45328",1,-16.6096404744368
"FBgn0033110:CG9447",1,-16.6096404744368
"FBti0215280:412{}6501",1,-16.6096404744368
"FBgn0011300:babo",1,-8.24473071691295
"FBti0061772:gypsy12{}3711",1,-16.6096404744368
"FBtr0472752_df_nrg:FBtr0472752_df_nrg",1,-16.6096404744368
"FBgn0033933:CG10104",1,-16.6096404744368
"FBgn0050468:Ir52c",1,-16.6096404744368
"FBgn0265844:lncRNA:CR44633",1,-16.6096404744368
"FBgn0264377:CG43829",1,-16.6096404744368
"FBti0060889:Tc3{}2828",1,-16.6096404744368
"FBgn0264914:lncRNA:CR44105",1,-16.6096404744368
"FBgn0034406:Jheh3",1,-11.2144187970452
"FBgn0082931:snoRNA:Me28S-G2703a",1,-16.6096404744368
"FBti0019022:roo{}816",1,-16.6096404744368
"FBgn0259186:Ir60c",1,-16.6096404744368
"FBgn0033782:sug",1,-16.6096404744368
"FBgn0266620:lncRNA:CR45127",1,-16.6096404744368
"FBgn0260223:CG42497",1,-16.6096404744368
"FBgn0001220:Hsc70-5",1,-7.33988374124203
"FBgn0026533:Dek",0.000238357230332931,-6.54732378184446
"FBgn0267025:asRNA:CR45469",1,-16.6096404744368
"FBgn0022984:qkr58E-3",0.74399501708944,-5.7888839820689
"FBti0059830:roo{}1769",1,-16.6096404744368
"FBgn0034913:Snap29",1,-7.54597509110777
"FBgn0026261:bonsai",1,-9.24036125502743
"FBti0018912:F{}731",1,-16.6096404744368
"FBgn0027783:SMC2",1,-11.2144187970452
"FBti0061456:INE-1{}3395",1,-16.6096404744368
"FBti0059799:H{}1738",1,-16.6096404744368
"FBti0018930:Rt1b{}629",1,-16.6096404744368
"FBgn0026582:Hmg-2",1,-9.65249311449712
"FBgn0034053:Cyp4aa1",1,-16.6096404744368
"FBgn0034509:Obp57c",1,-16.6096404744368
"FBgn0265855:lncRNA:CR44644",1,-16.6096404744368
"FBgn0027580:PCB",1,-8.43675077520343
"FBti0059685:1360{}1624",1,-16.6096404744368
"FBgn0033428:Urod",1,-7.43925248012113
"FBgn0053364:5SrRNA:CR33364",1,-16.6096404744368
"FBgn0053369:5SrRNA:CR33369",1,-16.6096404744368
"FBti0019954:NOF{}724",1,-16.6096404744368
"FBgn0259726:CG42380",1,-16.6096404744368
"FBgn0050081:Ir51b",1,-16.6096404744368
"FBgn0011674:insc",1,-16.6096404744368
"FBti0019916:1360{}661",1,-16.6096404744368
"FBgn0265914:asRNA:CR44703",1,-16.6096404744368
"FBgn0003174:pwn",1,-16.6096404744368
"FBgn0034736:gas",1,-11.2144187970452
"FBgn0033677:CG8321",1,-7.54597509110777
"FBgn0033429:CG12929",1,-9.65249311449712
"FBgn0003071:Pfk",1,-5.36587535324963
"FBgn0050096:CG30096",1,-8.92017935717114
"FBti0060263:Dm88{}2202",1,-16.6096404744368
"FBti0061157:R1-2{}3096",1,-16.6096404744368
"FBgn0286039:sisRNA:CR46361",1,-16.6096404744368
"FBgn0033540:Elp2",1,-10.2316618330772
"FBgn0086029:snoRNA:Me18S-A1597",1,-16.6096404744368
"FBgn0085442:NKAIN",1,-8.92017935717114
"FBgn0054038:CG34038",1,-16.6096404744368
"FBti0215379:17.6{}6607",1,-16.6096404744368
"FBgn0053386:5SrRNA:CR33386",1,-16.6096404744368
"FBgn0035011:CG13589",1,-16.6096404744368
"FBgn0034612:CG10505",1,-16.6096404744368
"FBti0063276:ZAM{}5215",1,-16.6096404744368
"FBti0060289:NOF{}2228",1,-16.6096404744368
"FBti0060522:INE-1{}2461",1,-16.6096404744368
"FBgn0025830:IntS8",1,-11.2144187970452
"FBti0063149:INE-1{}5088",1,-16.6096404744368
"FBgn0263613:lncRNA:CR43622",1,-16.6096404744368
"FBti0061630:F{}3569",1,-16.6096404744368
"FBgn0034271:Vps50",1,-16.6096404744368
"FBgn0025454:Cyp6g1",1,-10.2316618330772
"FBgn0033389:Rad51D",1,-16.6096404744368
"FBgn0264337:lncRNA:CR43793",1,-16.6096404744368
"FBgn0262481:CG43071",1,-16.6096404744368
"FBti0061131:Rt1a{}3070",1,-16.6096404744368
"FBgn0261538:CG42662",1,-16.6096404744368
"FBgn0033469:CG12133",1,-16.6096404744368
"FBti0060975:1360{}2914",1,-16.6096404744368
"FBtr0304419_df_nrg:FBtr0304419_df_nrg",1,-16.6096404744368
"FBgn0263463:snoRNA:gcl-a",1,-16.6096404744368
"FBgn0050045:Cpr49Aa",1,-16.6096404744368
"FBgn0034962:MAN1",1,-11.2144187970452
"FBgn0035086:CG12851",1,-8.92017935717114
"RR48401_transposable_element:diver{}RR48401",1,-16.6096404744368
"FBti0019996:roo{}850",1,-16.6096404744368
"FBgn0034345:CG5174",1,-6.03871133972517
"FBtr0304447_df_nrg:FBtr0304447_df_nrg",1,-16.6096404744368
"FBgn0053144:CG33144",1,-6.72402555622741
"FBti0060528:INE-1{}2467",1,-16.6096404744368
"FBgn0261611:CG42700",1,-9.65249311449712
"FBti0061282:INE-1{}3221",1,-16.6096404744368
"FBgn0265877:CG44666",1,-16.6096404744368
"FBgn0261067:LSm1",1,-9.24036125502743
"FBgn0033809:CG4630",1,-11.2144187970452
"FBtr0304257_df_nrg:FBtr0304257_df_nrg",1,-16.6096404744368
"FBgn0034622:BBS9",1,-16.6096404744368
"FBgn0261269:conv",1,-11.2144187970452
"FBti0059742:Cr1a{}1681",1,-16.6096404744368
"FBgn0263120:Acsl",1,-7.92367810469449
"FBgn0082987:snoRNA:Psi28S-2444",1,-16.6096404744368
"FBtr0309715_df_nrg:FBtr0309715_df_nrg",1,-16.6096404744368
"FBgn0026369:Sara",1,-8.65831025799077
"FBti0060805:INE-1{}2744",1,-16.6096404744368
"FBti0060920:297{}2859",1,-16.6096404744368
"FBti0059815:INE-1{}1754",1,-16.6096404744368
"FBgn0050404:Tango11",1,-6.92543066547546
"FBgn0267793:lncRNA:CR45232",1,-16.6096404744368
"FBtr0304435_df_nrg:FBtr0304435_df_nrg",1,-16.6096404744368
"FBgn0033836:CG18278",1,-16.6096404744368
"FBgn0063495:GstE5",1,-16.6096404744368
"FBti0061132:INE-1{}3071",1,-16.6096404744368
"FBgn0033131:CR12842",1,-6.49292597355207
"FBgn0283553:mir-9379",1,-16.6096404744368
"FBgn0050054:CG30054",1,-16.6096404744368
"FBgn0034674:CG9304",1,-11.2144187970452
"FBti0059768:roo{}1707",1,-16.6096404744368
"FBgn0034051:Mlf",0.969620973224289,-4.16139243458562
"FBgn0000577:en",1,-10.2316618330772
"FBgn0261698:SLO2",0.998521972222636,-5.66341957080219
"FBgn0025716:Bap55",1,-7.54597509110777
"FBti0061125:gypsy8{}3064",1,-16.6096404744368
"FBgn0034925:CG5339",1,-8.43675077520343
"FBgn0065059:snoRNA:660",1,-16.6096404744368
"FBgn0083005:snoRNA:Psi28S-1175a",1,-16.6096404744368
"FBti0062588:Rt1b{}4527",1,-16.6096404744368
"FBti0018937:Rt1b{}814",1,-16.6096404744368
"FBti0063066:Tc1{}5005",1,-16.6096404744368
"FBgn0033645:CG13196",1,-16.6096404744368
"FBgn0265371:lncRNA:CR44312",1,-16.6096404744368
"FBgn0033610:CG18335",1,-16.6096404744368
"FBgn0001148:gsb",1,-16.6096404744368
"FBti0063702:INE-1{}5641",1,-16.6096404744368
"FBgn0034484:CG11044",1,-16.6096404744368
"FBti0060839:INE-1{}2778",1,-16.6096404744368
"FBgn0033258:uno",1,-11.2144187970452
"FBtr0309578_df_nrg:FBtr0309578_df_nrg",1,-16.6096404744368
"FBti0019908:Doc3-element{}647",1,-16.6096404744368
"FBti0061154:Circe{}3093",1,-16.6096404744368
"FBgn0260964:Vmat",0.563025160777175,-5.96281112502815
"FBgn0050088:CG30088",1,-16.6096404744368
"FBgn0053530:Acp53C14c",1,-16.6096404744368
"FBgn0050203:CG30203",1,-16.6096404744368
"FBgn0265764:lncRNA:CR44571",1,-16.6096404744368
"FBgn0266645:asRNA:CR45152",1,-16.6096404744368
"FBgn0033725:Cpr49Ac",1,-16.6096404744368
"FBti0059827:INE-1{}1766",1,-16.6096404744368
"FBgn0033047:CG7882",1,-16.6096404744368
"FBgn0033482:CG1371",1,-9.24036125502743
"FBti0060572:opus{}2511",1,-16.6096404744368
"FBgn0263397:Ih",0.468654439332524,-3.46105200977606
"FBgn0050077:Blos1",1,-6.20365562870072
"FBgn0019928:Ser8",1,-16.6096404744368
"FBti0061138:INE-1{}3077",1,-16.6096404744368
"FBgn0283437:PPO1",1,-16.6096404744368
"FBti0063139:INE-1{}5078",1,-16.6096404744368
"FBti0061267:INE-1{}3206",1,-16.6096404744368
"FBti0062306:INE-1{}4245",1,-16.6096404744368
"FBgn0261850:Xpd",1,-16.6096404744368
"FBgn0033275:CG14756",1,-16.6096404744368
"FBgn0033130:Tsp42Ei",1,-16.6096404744368
"FBgn0050410:Rpi",1,-8.92017935717114
"FBgn0034172:CG6665",1,-7.33988374124203
"FBgn0034218:CG18467",0.925086314899798,-4.19356701732897
"FBgn0034942:CG13566",1,-16.6096404744368
"FBtr0472805_df_nrg:FBtr0472805_df_nrg",1,-16.6096404744368
"FBgn0283547:mir-9376",1,-16.6096404744368
"FBgn0050238:tRNA:Glu-TTC-1-1",1,-16.6096404744368
"FBgn0265186:CG44251",1,-16.6096404744368
"FBgn0033404:Or45a",1,-16.6096404744368
"FBgn0033737:Nup54",1,-11.2144187970452
"FBgn0265192:Snp",1,-10.2316618330772
"FBtr0304377_df_nrg:FBtr0304377_df_nrg",1,-16.6096404744368
"FBti0063005:INE-1{}4944",1,-16.6096404744368
"FBgn0264716:lncRNA:CR43984",1,-16.6096404744368
"FBgn0033993:CG8089",1,-16.6096404744368
"FBgn0034838:CG12782",1,-16.6096404744368
"FBgn0050114:CG30114",1,-16.6096404744368
"FBti0019277:S{}778",1,-16.6096404744368
"FBti0062375:INE-1{}4314",1,-16.6096404744368
"FBgn0050085:Rif1",1,-16.6096404744368
"FBgn0265141:Ir47b",1,-16.6096404744368
"FBti0019914:opus{}659",1,-16.6096404744368
"FBgn0034321:CG14502",1,-16.6096404744368
"FBgn0035041:CG13594",1,-8.65831025799077
"FBgn0034095:CG15701",1,-16.6096404744368
"FBgn0050333:tRNA:Phe-GAA-1-4",1,-16.6096404744368
"FBgn0263483:snoRNA:lola-d",1,-16.6096404744368
"FBgn0034583:CG10527",0.530699582516384,-5.85596019597834
"FBgn0260720:asRNA:CR42547",1,-16.6096404744368
"FBgn0002930:nec",1,-16.6096404744368
"FBgn0263006:SERCA",1,-8.07529202913998
"FBgn0033736:CG13154",1,-16.6096404744368
"FBgn0034326:CG18540",1,-16.6096404744368
"FBgn0053626:CG33626",1,-16.6096404744368
"FBgn0033609:Fbl6",1,-8.92017935717114
"FBti0063071:INE-1{}5010",1,-16.6096404744368
"FBgn0034641:mahj",1,-11.2144187970452
"FBti0061311:roo{}3250",1,-16.6096404744368
"FBti0060075:gypsy9{}2014",1,-16.6096404744368
"FBgn0033438:Mmp2",0.25447270776309,-6.03871133972517
"FBgn0034194:CG15611",1,-10.2316618330772
"FBgn0083123:Uhg5",1,-8.92017935717114
"FBti0061089:INE-1{}3028",1,-16.6096404744368
"FBgn0260767:CG42565",1,-16.6096404744368
"FBgn0004698:Xpc",1,-6.99933895378183
"FBgn0033527:CG11777",1,-8.92017935717114
"FBti0063741:1360{}5680",1,-16.6096404744368
"FBti0061110:INE-1{}3049",1,-16.6096404744368
"FBgn0033439:CG1773",1,-16.6096404744368
"FBgn0034295:CG10911",1,-16.6096404744368
"FBgn0287620:lncRNA:CR46489",1,-16.6096404744368
"FBti0060601:1360{}2540",1,-16.6096404744368
"FBti0062323:INE-1{}4262",1,-16.6096404744368
"FBgn0259185:Ir60b",1,-16.6096404744368
"FBgn0263485:scaRNA:PsiU2-55",1,-16.6096404744368
"FBgn0034742:CG4294",1,-8.24473071691295
"FBti0060120:INE-1{}2059",1,-16.6096404744368
"FBti0061565:H{}3504",1,-16.6096404744368
"FBgn0034915:eIF6",1,-8.92017935717114
"FBgn0262166:calypso",1,-9.65249311449712
"FBgn0085400:side-V",1,-7.0772389247769
"FBgn0266438:PIG-Z",1,-16.6096404744368
"FBgn0263029:CG43324",0.460895238064132,-4.53453354335327
"FBgn0024315:Picot",1,-8.92017935717114
"FBti0061740:1360{}3679",1,-16.6096404744368
"FBgn0034869:CG13558",1,-16.6096404744368
"FBgn0034534:maf-S",0.322241568090199,-4.85637805242598
"FBti0060514:INE-1{}2453",1,-16.6096404744368
"FBgn0265508:asRNA:CR44370",1,-16.6096404744368
"FBgn0085256:CG34227",1,-16.6096404744368
"FBti0019017:roo{}784",1,-16.6096404744368
"FBgn0265979:lncRNA:CR44758",1,-16.6096404744368
"FBgn0033574:Spn47C",1,-16.6096404744368
"FBgn0033752:CG8569",1,-10.2316618330772
"FBgn0022160:Gpo1",1,-7.15958648893902
"FBgn0016687:Nurf-38",1,-6.54732378184446
"FBgn0045063:fdl",1,-9.24036125502743
"FBgn0050229:tRNA:Leu-AAG-1-4",1,-16.6096404744368
"FBgn0053383:5SrRNA:CR33383",1,-16.6096404744368
"FBti0063032:INE-1{}4971",1,-16.6096404744368
"FBti0061794:Tc3{}3733",1,-16.6096404744368
"FBti0060404:1731{}2343",1,-16.6096404744368
"FBti0060552:F{}2491",1,-16.6096404744368
"FBgn0085245:CG34216",1,-16.6096404744368
"FBgn0034292:CG5767",1,-16.6096404744368
"FBti0060621:Cr1a{}2560",1,-16.6096404744368
"FBgn0085473:CG34444",1,-16.6096404744368
"FBgn0033232:CG12159",1,-8.24473071691295
"FBgn0034210:Camp",1,-9.65249311449712
"FBgn0010660:Nup214",1,-16.6096404744368
"FBgn0033813:fsd",1,-11.2144187970452
"FBgn0266007:lncRNA:CR44780",1,-16.6096404744368
"FBgn0034186:CG8950",1,-16.6096404744368
"FBgn0003082:phr",1,-16.6096404744368
"FBgn0033692:wash",1,-9.65249311449712
"FBgn0266623:asRNA:CR45130",1,-16.6096404744368
"FBti0063252:gypsy2{}5191",1,-16.6096404744368
"FBti0018983:invader2{}633",1,-16.6096404744368
"FBgn0053988:Mid1",0.852704249730402,-4.80576639035788
"FBgn0034827:Klp59D",1,-16.6096404744368
"FBgn0050183:CG30183",1,-9.65249311449712
"FBgn0262380:mir-309",1,-16.6096404744368
"FBgn0053544:Vkor",1,-9.65249311449712
"FBtr0472750_df_nrg:FBtr0472750_df_nrg",1,-16.6096404744368
"FBgn0034264:Dlish",1,-16.6096404744368
"FBgn0034606:ASPP",1,-10.2316618330772
"FBgn0015582:dare",1,-9.65249311449712
"FBgn0263998:Ack-like",1,-8.43675077520343
"FBgn0027079:ValRS",1,-10.2316618330772
"FBti0019015:roo{}764",1,-16.6096404744368
"RR48400_transposable_element:F{}RR48400",1,-16.6096404744368
"FBti0019280:F{}864",1,-11.2144187970452
"FBgn0082928:snoRNA:Me28S-G3255a",1,-16.6096404744368
"FBtr0304286_df_nrg:FBtr0304286_df_nrg",1,-16.6096404744368
"FBti0061218:Tc1{}3157",1,-16.6096404744368
"FBgn0283521:lola",0.957383991677836,-4.63404533474869
"RR48353_transposable_element:412{}RR48353",1,-16.6096404744368
"FBti0064291:INE-1{}6230",1,-16.6096404744368
"FBti0063760:INE-1{}5699",1,-16.6096404744368
"FBti0018884:Burdock{}836",1,-16.6096404744368
"FBgn0053417:5SrRNA:CR33417",1,-16.6096404744368
"FBti0063028:INE-1{}4967",1,-16.6096404744368
"FBgn0053348:CheB42a",1,-16.6096404744368
"FBti0060411:INE-1{}2350",1,-16.6096404744368
"FBti0060081:gypsy5{}2020",1,-16.6096404744368
"FBgn0085436:Not1",0.839608270364718,-5.72478832469343
"FBgn0265105:asRNA:CR44207",1,-16.6096404744368
"FBgn0028560:sut4",1,-16.6096404744368
"FBti0018977:invader1{}613",1,-16.6096404744368
"FBti0059883:invader3{}1822",1,-16.6096404744368
"FBgn0265853:lncRNA:CR44642",1,-16.6096404744368
"FBti0059976:diver2{}1915",1,-16.6096404744368
"FBgn0266088:lncRNA:CR44830",1,-16.6096404744368
"FBgn0033031:CG8245",0.828122706886774,-4.77298552291067
"FBti0215129:1360{}6350",1,-16.6096404744368
"FBgn0034861:CG9815",1,-16.6096404744368
"FBgn0260392:CG42518",1,-16.6096404744368
"FBtr0309596_df_nrg:FBtr0309596_df_nrg",1,-16.6096404744368
"FBti0063165:INE-1{}5104",1,-16.6096404744368
"FBgn0263271:CG43397",1,-16.6096404744368
"FBgn0050438:Ugt50B3",1,-16.6096404744368
"FBgn0033358:spab",0.198619783072654,-5.41560751395204
"FBgn0050485:CG30485",1,-16.6096404744368
"FBti0062337:rooA{}4276",1,-16.6096404744368
"FBti0019977:297{}774",1,-16.6096404744368
"FBti0019027:roo{}862",1,-16.6096404744368
"FBgn0263021:CG43316",1,-16.6096404744368
"FBgn0011763:Dp",1,-8.07529202913998
"FBgn0011916:tRNA:Met-CAT-1-2",1,-16.6096404744368
"FBgn0000079:Amy-p",1,-16.6096404744368
"FBgn0026722:drosha",1,-9.65249311449712
"FBgn0053365:5SrRNA:CR33365",1,-16.6096404744368
"FBgn0033086:CG9410",1,-7.43925248012113
"FBgn0013307:Odc1",1,-16.6096404744368
"FBgn0014028:SdhB",0.419346872016901,-4.44144503617215
"FBti0060830:Rt1b{}2769",1,-16.6096404744368
"FBti0215286:Burdock{}6508",1,-16.6096404744368
"FBgn0033134:Tsp42El",1,-9.65249311449712
"FBgn0262441:mir-313",1,-16.6096404744368
"FBgn0034427:CG10474",1,-16.6096404744368
"FBti0062300:jockey{}4239",1,-16.6096404744368
"FBti0061843:diver2{}3782",1,-16.6096404744368
"FBgn0033761:CG8778",1,-8.43675077520343
"FBti0062308:INE-1{}4247",1,-16.6096404744368
"FBgn0004133:blow",1,-11.2144187970452
"FBgn0034784:CG9826",1,-16.6096404744368
"FBti0063016:INE-1{}4955",1,-16.6096404744368
"FBgn0000241:bw",1,-16.6096404744368
"FBti0064183:Max{}6122",1,-16.6096404744368
"FBgn0033863:CG13337",1,-16.6096404744368
"FBti0061111:INE-1{}3050",1,-16.6096404744368
"FBgn0033302:Cyp6a14",1,-16.6096404744368
"FBgn0022985:qkr58E-2",1,-8.07529202913998
"FBgn0266763:lncRNA:CR45228",1,-16.6096404744368
"FBti0063226:gypsy8{}5165",1,-16.6096404744368
"FBgn0034400:CG15099",1,-9.24036125502743
"FBti0063041:gypsy12{}4980",1,-16.6096404744368
"FBti0018987:jockey{}817",1,-16.6096404744368
"FBgn0034822:RpL37b",1,-16.6096404744368
"FBgn0033074:tomboy40",1,-16.6096404744368
"FBgn0033124:Tsp42Ec",1,-16.6096404744368
"FBgn0033344:CG8252",1,-16.6096404744368
"FBgn0040674:CG9445",1,-16.6096404744368
"FBgn0033889:CG6701",1,-9.65249311449712
"FBgn0014269:prod",1,-9.24036125502743
"FBgn0034707:MED16",1,-10.2316618330772
"FBti0061837:ninja-Dsim-like{}3776",1,-16.6096404744368
"FBti0019972:invader3{}751",1,-16.6096404744368
"FBgn0026427:Su(var)2-HP2",1,-11.2144187970452
"FBgn0035047:Pof",1,-9.65249311449712
"FBti0018991:jockey{}841",1,-16.6096404744368
"FBgn0034502:CG13871",1,-16.6096404744368
"FBgn0284235:CG46319",1,-16.6096404744368
"FBgn0262416:mir-31a",1,-16.6096404744368
"FBgn0003090:pk",1,-16.6096404744368
"FBgn0265011:Np",1,-16.6096404744368
"FBgn0011895:tRNA:Lys-CTT-1-9",1,-16.6096404744368
"FBti0061791:diver2{}3730",1,-16.6096404744368
"FBgn0287825:Vha44",0.416192178639985,-3.93600966403427
"FBgn0265937:asRNA:CR44724",1,-16.6096404744368
"FBgn0040294:POSH",1,-11.2144187970452
"FBti0060314:INE-1{}2253",1,-16.6096404744368
"FBgn0033903:CG8323",1,-10.2316618330772
"FBgn0033405:CG13954",1,-6.29378483848943
"FBti0060293:INE-1{}2232",1,-16.6096404744368
"FBti0061640:INE-1{}3579",1,-16.6096404744368
"FBgn0033149:CG11060",1,-16.6096404744368
"FBgn0024249:cato",1,-16.6096404744368
"FBgn0085453:Mthfs",1,-16.6096404744368
"FBti0063282:jockey{}5221",1,-16.6096404744368
"FBti0061159:gypsy10{}3098",1,-16.6096404744368
"FBgn0034985:CG3328",1,-9.65249311449712
"FBgn0033705:CG13168",1,-16.6096404744368
"FBgn0053752:CG33752",1,-16.6096404744368
"FBgn0034921:DCP1",1,-7.54597509110777
"FBgn0020521:pio",1,-11.2144187970452
"FBgn0085732:CR40190",1,-16.6096404744368
"FBti0064256:Cr1a{}6195",1,-16.6096404744368
"FBgn0027513:ana2",1,-16.6096404744368
"FBgn0086600:snoRNA:Psi18S-1347c",1,-16.6096404744368
"FBgn0027506:EDTP",1,-16.6096404744368
"FBti0059817:INE-1{}1756",1,-16.6096404744368
"FBgn0034538:CG16799",1,-16.6096404744368
"FBti0019272:S{}642",1,-16.6096404744368
"FBgn0263121:Prosalpha1",1,-11.2144187970452
"FBgn0086604:side-VIII",0.943906379494546,-6.4405049612431
"FBti0060919:gypsy8{}2858",1,-16.6096404744368
"FBgn0052843:Dh31-R",1,-8.65831025799077
"FBgn0266863:lncRNA:CR45324",1,-16.6096404744368
"FBgn0033912:RpS23",0.475823129050141,-4.78928285291827
"FBti0060946:INE-1{}2885",1,-16.6096404744368
"FBgn0034924:CG17658",1,-16.6096404744368
"FBgn0016053:pgc",1,-16.6096404744368
"FBti0063118:invader2{}5057",1,-16.6096404744368
"FBgn0050000:GstT1",1,-16.6096404744368
"FBti0018874:412{}884",1,-16.6096404744368
"FBgn0033133:Tsp42Ek",1,-8.07529202913998
"FBgn0263479:scaRNA:PsiU2-35.45",1,-16.6096404744368
"FBgn0033635:Prip",1,-16.6096404744368
"FBgn0026309:aft",1,-11.2144187970452
"FBgn0263517:mir-4976",1,-16.6096404744368
"FBti0019000:mdg1{}831",1,-16.6096404744368
"FBgn0263518:mir-4975",1,-16.6096404744368
"FBgn0050209:tRNA:Trp-CCA-2-6",1,-16.6096404744368
"FBgn0034085:Ptp52F",1,-16.6096404744368
"FBgn0033672:rho-7",1,-7.92367810469449
"FBti0019274:S{}665",1,-16.6096404744368
"FBti0062452:INE-1{}4391",1,-16.6096404744368
"FBgn0050181:ppk3",1,-16.6096404744368
"FBgn0033475:CG12129",1,-8.24473071691295
"FBgn0033100:CG3420",0.973324781351003,-6.7880865710527
"FBti0059886:FB{}1825",1,-16.6096404744368
"FBti0063235:Rt1a{}5174",1,-16.6096404744368
